baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KLK13	3.04596553162889	-2.79662081348696	0.541177679991763	-5.16765734597467	2.37046383665409e-07	4.39912358662528e-06
AC018755.1	20.771853104358	-0.23646151667317	0.326007263305785	-0.725325915365807	0.468252110738323	0.586943656089892
ZNF83	48.3602557275525	0.0379135075623327	0.128795750380981	0.294369243163565	0.768475766658125	0.837791880910028
KRT80	12.9024192257787	-0.289112808305004	0.38040252680043	-0.76001810696878	0.44724376160303	0.566985888860696
KRT1	318.306427790588	-6.3532940659045	1.39604576240086	-4.55092106363217	5.34115849047835e-06	6.34578092866851e-05
ACER1	6.84126497144577	-0.84417141111458	0.332268003688106	-2.54063407172659	0.0110651660587719	0.0348187092854046
OTUB1	46.250264972594	0.262450607772757	0.125445856791883	2.09214249465542	0.0364257707867878	0.0902269979223441
RCOR2	3.64710207722257	0.778267724252551	0.340656290348618	2.28461280857633	0.0223355412207365	0.0613454668196631
ANGPTL4	22.9241645081244	-0.0168045003206227	0.350961335993647	-0.047881343604547	0.961810807981753	0.974787292221886
NDUFA7	1352.24365499733	-1.11349344282497	0.130513548832023	-8.53163102827041	1.44298654675649e-17	3.83204385057656e-15
CD320	16.0670191912965	0.177740216576946	0.182739723323683	0.972641379466894	0.330731569275628	0.461409081664222
SPRYD3	22.7519803640405	-0.145026975973654	0.209206106429965	-0.693225348191276	0.488168143017977	0.605115399158763
IGFBP6	24.1092546515094	-2.13903736223028	0.328147247365168	-6.51852904269503	7.10001919048185e-11	3.29731186789496e-09
SOAT2	0.54517478621522	-1.87340619913801	0.768359003385181	-2.43819125029353	0.0147609621984345	0.0439078745767655
ZNF558	11.6536677885347	0.113630077789575	0.213267397719192	0.532805665586034	0.594168111540305	0.697116988904154
NDUFV1	112.37843011659	0.529323344752483	0.218896508020771	2.41814430727354	0.0155998887837185	0.0458584195536347
CDK2AP2	26.7419747210495	0.818112942202082	0.2093111703801	3.90859666360101	9.28338025156072e-05	0.000690758226689729
NUDT8	14.994141107703	1.9442716386068	0.313644968152831	6.19895689721191	5.68385935700707e-10	2.14338336352737e-08
TBX10	0.484721057156433	0.618925060538723	1.58421329716735	0.39068290971007	0.696031632957223	0.779354608693863
CTD-2369P2.10	0.411183452799059	0.347082368777975	0.899242724184139	0.385971839908824	0.699517524391622	0.782589094248842
PRDX2	90.3016784647159	0.418854850710176	0.264999064580628	1.58058992160229	0.113971831713979	0.215908659395868
OR8J3	0.609230624314721	-2.73080311646705	2.49373577565799	-1.09506514006942	0.273488099514401	0.403635757884491
OR5I1	0.358478012990677	-1.96243922687128	2.2110809675133	-0.887547428477188	0.374784243137693	0.501565540802129
ZNF232	3.79962066611984	0.511403330564047	0.256941929899769	1.99034595390305	0.0465528390938882	0.109227697998415
MIS12	5.31128437719917	0.41095752989036	0.281191991113696	1.46148376510551	0.143882727725264	0.255404710154383
CD300C	1.75760552959555	0.00679394980440351	0.344809890054993	0.0197034655917786	0.984279926174945	0.990055908670503
CD300A	5.94561943046002	0.326801954872015	0.262880978764107	1.24315557713009	0.213810508910827	0.341210084258455
TEKT1	0.557844684013614	-2.46512499443602	1.2971475468114	-1.90041988707892	0.0573780391421574	0.127940270580106
HID1	34.6008516872799	0.601742796870094	0.272240039776765	2.21033907195841	0.0270816388773565	0.0715160085479772
ICT1	7.63603928915238	0.810873350000824	0.243754610675294	3.32659697289169	0.000879134244943544	0.00453145877211879
ATP5H	40806.7255784864	0.7104189459534	0.375975255260752	1.8895364415956	0.0588199845573936	0.130415193888718
TMEM88	7.56375086022353	-2.16707633975257	0.354811713760507	-6.10767980793137	1.01089897549412e-09	3.54284390017502e-08
EVPL	17.1159111306445	0.167619381726557	0.31439156610346	0.533154829196013	0.593926407191405	0.696945190531522
SRP68	25.1128251953299	-0.10587843212801	0.19015317787149	-0.556806009308797	0.577659977654015	0.683041444792829
MGAT5B	3.68752806460519	-0.497404702563545	0.486344771288584	-1.02274092768728	0.306430354739339	0.437774233869544
TMC8	39.1705787197585	0.998964423063601	0.240342177116015	4.15642578864297	3.23265110458556e-05	0.000285220573593639
TK1	25.2042593496847	2.61159026375149	0.285091687069433	9.1605275853429	5.16442044813446e-20	2.02864890728282e-17
TMEM68	20.7774707819746	0.0616864285731433	0.171341992488661	0.360019325544062	0.718832681562533	0.797927128862684
CYP7A1	0.187135595473364	-1.05737261235734	2.64653926401699	-0.399530294801835	0.689502506066665	NA
GSDMA	13.9497145291421	-1.1851501426068	0.321781697563633	-3.68308748316065	0.000230426036427026	0.00148333319113403
TMEM99	4.61727358734519	0.148091258110693	0.268234147793601	0.552096962034248	0.580881923228768	0.685776010423795
GHDC	10.9207589384763	-0.0453004034313854	0.193799709951914	-0.233748561556802	0.815180185218518	0.872771345240138
ITFG3	576.76972103187	-1.49416450810384	0.218186523729095	-6.84810630173947	7.48339520941423e-12	4.61109204815377e-10
SOST	0.377507695471545	-1.88188433474613	1.94823791492978	-0.965941746808658	0.334073331115352	0.464421784131826
PRR25	0.353280347532992	-0.555846276938965	1.09482962472816	-0.507701165902393	0.611662930668161	0.711819809761028
ZNF598	33.0222490679072	0.822078173527657	0.190006503531665	4.3265791341224	1.51442927681504e-05	0.000151885978799722
RAB26	6.79957452236087	0.665909420014831	0.227735753979445	2.92404424153326	0.00345515635404952	0.0137382903955301
MLST8	23.3956825114656	0.418615526306035	0.175871190101648	2.38023934485283	0.0173013963604401	0.0498270701658924
E4F1	26.0392423358952	0.699521027255461	0.216948223839296	3.22436853769142	0.00126250808338685	0.00608065388338444
DNASE1L2	7.0883343649556	-0.501059339269045	0.38427430731522	-1.30391059129026	0.192264068661833	0.315586229182455
ECI1	32.897219994758	0.72231958975076	0.226277154578177	3.19218964502758	0.00141198592838483	0.00666407876838448
AC009065.1	0.083391755495447	-0.0955869236249871	2.93305416973352	-0.0325895527642681	0.974001901092955	NA
CASKIN1	2.00716390005749	0.359328037149306	0.345990501051907	1.03854885049401	0.299014604794754	0.43060569566983
ABCA3	11.5245464738469	0.711351828314036	0.214425331559284	3.31748037016496	0.000908332981498823	0.00464639673525781
KCTD5	16.3686501219787	0.437096253064079	0.214657072596913	2.03625367557708	0.0417248889042907	0.100153181794863
SRRM2	523.321899511722	0.208156429787109	0.225369197243257	0.92362413467902	0.355682043647272	0.484075713365765
ZNF597	1.57286294326625	-0.464271242345027	0.358306424566334	-1.29573797876202	0.195065772116925	0.318944743618898
NLRC3	7.97057495467672	0.866208617726059	0.207979270211696	4.16487959037634	3.11516929254378e-05	0.000277059042504306
SDHAF2	18.2618747640976	0.613481768526656	0.230517613096143	2.66132275224796	0.00778343087432489	0.0262722143099527
DDB1	70.5388707660175	0.367892394869715	0.108987196773236	3.37555608146494	0.000736666764701014	0.00389617162649022
VPS37C	21.3062282705487	0.250423351631286	0.169975430081612	1.47329147225012	0.140672459152903	0.251285742692708
VWCE	23.1805074385437	0.012823923593982	0.315043894214731	0.0407051964169836	0.967530918889124	0.978629211249449
RAB3IL1	13.2586693736968	-0.35047217275549	0.218231458372783	-1.6059654064943	0.108281510990846	0.207105689767944
BEST1	6.4547934883423	-0.290021932861896	0.25356074384189	-1.14379666374043	0.252707973774423	0.382623371518248
FTH1	790.712865738012	0.672780177361123	0.25342122367153	2.65479018534431	0.00793577509578039	0.0267181010021407
BSCL2	28.2245037985342	0.670062940049412	0.226594563051133	2.95710069574003	0.00310546683832413	0.0126500383138912
POLR2G	21.6794357855122	0.628087111955016	0.204457919032733	3.07196275363861	0.00212656258418731	0.00929231460599112
SLC3A2	71.7515974041833	0.667778317766796	0.161297663801277	4.14003713401278	3.47249605243007e-05	0.000302468097785882
HRASLS5	1.85810301630749	-1.05777720295847	0.508147179975168	-2.08163548799023	0.0373757773225268	0.0919571132530556
C11orf84	12.028933821544	1.07119635981379	0.190539444117132	5.62191395475724	1.88853329222749e-08	4.83808359034638e-07
ATG16L2	56.4754527354811	-0.257054329894763	0.13164598115757	-1.95261813261954	0.0508648609297165	0.117000970212249
C2CD3	222.658231044948	-1.01049276505643	0.219639855882451	-4.60068033188494	4.21113268461914e-06	5.20661683727828e-05
TRANK1	15.8118311495319	0.258710524430902	0.215884430877696	1.19837509068668	0.230771025282296	0.359364691253526
TTC21A	12.4052783486576	-0.743192595948892	0.232700473573417	-3.19377345708072	0.00140426268867337	0.00663759663949271
RPSA	376.481017982602	0.449240509218996	0.250472676183377	1.7935709238404	0.0728816809037893	0.153625946723415
ENTPD3	1.39406382118337	-0.135543046199458	0.385758447548188	-0.351367668189628	0.725312535020165	0.803275644511319
CTNNB1	111.732667836313	0.488002139867036	0.25026446687199	1.94994577522924	0.0511825824035306	0.117482670125558
ULK4	6.27210558611046	-0.7094431039345	0.256221769352281	-2.768863495588	0.00562521977873375	0.0202604620683906
FADD	11.7689743564746	1.07273974651735	0.250753156909357	4.27807075188738	1.88520105729619e-05	0.000181818240078361
LTBP3	120.00952585783	-0.118414945851543	0.200479712328158	-0.590657999636957	0.554749594830244	0.663020005738099
NAALADL1	6.08742839103781	-0.938633209736451	0.249368235147487	-3.76404480378707	0.000167186909009923	0.0011359672682458
SAC3D1	8.04179102594123	1.55695825410911	0.219209434870748	7.10260603074473	1.22426035379739e-12	9.19658524735054e-11
BATF2	4.11574945491378	1.28590969751858	0.343733697197734	3.74100563314529	0.000183285412271647	0.00122287560098439
SLC22A11	1.22619455685908	-2.5790044874225	0.711439500464349	-3.62505102083762	0.000288904409463367	0.00178365836294427
SF1	147.673375817163	-0.265611943511916	0.244433231540373	-1.08664415978989	0.277194100964782	0.407460417376703
MAP4K2	13.69767932698	0.669424510248485	0.206261329698393	3.24551631286076	0.00117237847311352	0.00570751255113749
C11orf85	0.455935393458306	0.00130826450354865	1.19937102221471	0.00109079215631945	0.999129673952017	0.999457238782123
CCDC88B	18.3085942111064	0.446818093864303	0.22533070005047	1.98294370791119	0.0473737177335609	0.11074032331593
SCARA3	18.6957427813304	0.400819740380552	0.318562081128992	1.25821547548923	0.208313839706912	0.334618968109885
PBK	1.73887050783607	2.23816848789354	0.509302073755668	4.39457956923081	1.10987346137181e-05	0.000117697773420504
SCARA5	7.67754281791294	-2.38169065347217	0.327460953936083	-7.2732050183212	3.51056896751038e-13	3.11563843629907e-11
PNOC	1.30458220031968	-0.45346367505298	0.539080396399912	-0.841180050473552	0.4002470747952	0.524204068220604
COPS6	39.7782436203933	0.429364020403468	0.164472062046607	2.61055899136109	0.00903943800419381	0.029671320805925
PAFAH1B2	26.2445908306004	0.285044542154166	0.1628125467717	1.75075292295417	0.0799884789472902	0.164642286716661
ANKS3	48.3021277876248	-0.0579431435065859	0.212603589944674	-0.272540757762671	0.785206256723244	0.850425869982007
NUDT16L1	15.6405179711685	0.997899603591649	0.228173832754701	4.37341824671213	1.22316063114893e-05	0.000127945816498566
KIAA1586	3.06247579768016	-0.361091960537346	0.260706932156033	-1.38504932550559	0.166037385345145	0.283664128919735
RAB4A	21.8937690281207	0.696845302470324	0.240438909778705	2.898221852327	0.00375285022708579	0.0146683231823596
OR1F1	0.736982729461989	-2.87800026706389	2.54815343321702	-1.12944543666291	0.258709974666246	0.388745343666885
OR2B2	1.03418988220715	-0.125535548259255	0.972353056769991	-0.129104904216854	0.897274641484448	0.930794089193952
KCNJ4	0.598185640269039	-1.42561972103138	1.15880968583525	-1.23024491291148	0.218605405922025	0.346551047578326
SETD5	81.7814542989846	0.250058520858976	0.196124155060617	1.27500113783379	0.2023088392569	0.327709034724127
VASN	24.7054304332015	0.0676068672837949	0.273172667459595	0.247487671122128	0.804530831811711	0.864650526322949
FAM83B	3.12178754317025	-0.50214804029625	0.41111789402798	-1.22142102688937	0.221926649910633	0.350102659309319
HIST3H3	2.09178004327671	0.469200526158867	0.385768040815356	1.21627630211971	0.223879685788826	0.352240610442951
THAP9	11.7251261632088	0.256613880218496	0.249202264268959	1.0297413668021	0.303131431290744	0.434735750163882
OR2C1	0.418782342642397	-1.881516690866	1.58988228444007	-1.18343144601339	0.236638200800388	0.365632490050915
RNF187	78.4487990439715	1.00230831775412	0.242003838603913	4.14170421236415	3.44734741744455e-05	0.000301203593864305
HOOK3	11.4128617144873	-0.234638586018197	0.243937380439429	-0.961880403878727	0.336109683188943	0.466427325864982
MAPK1IP1L	76.4846965250481	-0.297201800114537	0.200404856437339	-1.48300697596849	0.138072557355074	0.247943074228803
DDIT4	97.704836949774	1.42386186171701	0.297060771578674	4.79316691379395	1.64168924980359e-06	2.3414561879763e-05
RBPJ	29.8308531778119	-0.811010185678458	0.212851143485877	-3.810222357261	0.000138841858992608	0.000973183364797631
LMBRD1	5.12044880338048	-0.381258536095402	0.259733027751022	-1.46788623455648	0.14213512793724	0.253232681687225
ZCCHC4	13.5074578592067	0.00450639833632707	0.219370868267539	0.0205423736155851	0.983610709941651	0.989796282007629
PTGDR	2.59395661116757	-0.0503723279988417	0.292111671476446	-0.172442024463591	0.863090036238794	0.906908305466031
TTC39C	14.8823251206056	-0.501038663534208	0.177935006222996	-2.81585211459899	0.00486480543769397	0.0180740702517674
GLYCTK	13.5647296350947	-0.145263836582467	0.221146148459565	-0.656868037695114	0.511265771453407	0.625643569623183
HIST1H2BI	27.7601078011694	1.99949330678105	0.360004887877243	5.55407266432131	2.79089375088292e-08	6.7551093289984e-07
GNG4	11.4985883927013	0.498634221186182	0.320267575346944	1.55693007837591	0.119487087252292	0.223416206876435
UBTD2	4.15784127078838	0.17782462201143	0.227384541056145	0.782043586540574	0.434188958593485	0.555176509852175
POLR2J3	138.867573786763	0.461122168410587	0.12378298523473	3.72524679006698	0.000195124230307283	0.00128638718966567
NKIRAS2	21.131669432397	-0.0200245737882087	0.147981417509182	-0.135318164437547	0.892360324022872	0.927282058801542
DNAJC7	43.3492225785039	-0.0913206115714602	0.137977188917658	-0.661852964883626	0.508065458112757	0.622859181581017
C14orf183	0.688273667806371	0.143411771372791	0.575292431749785	0.249284995696182	0.803140336744501	0.863599147380529
KCNV2	2.37969912846018	-0.0910017764781238	0.355584880696974	-0.255921388726521	0.798011538658062	0.859309398138079
IRF2BP2	150.118798784282	0.233128658147712	0.306314036806094	0.761077293677172	0.446610901835194	0.566543273784999
NT5DC2	39.5385279425161	1.15678321638473	0.215166293682365	5.37622876049724	7.60621418841116e-08	1.62786797414861e-06
FOXI1	4.69154458986659	0.192559245905418	0.471288529181711	0.408580379072147	0.682847632166741	0.769489128885005
SMIM4	11.5915705246894	-0.532028332386251	0.264084393541735	-2.01461481782781	0.0439450236648711	0.104205547921476
HIST1H2AE	57.7649440190157	1.77183359593669	0.324352576379656	5.46267773086148	4.69005579125246e-08	1.07449577088779e-06
COA6	4.45681204223231	1.24283260106544	0.247314267300617	5.02531703743051	5.02601536141033e-07	8.46876851111634e-06
KIF5C	1.8078629463771	-1.34042329538668	0.407489099973058	-3.28947030847036	0.00100376146288191	0.00503885047461088
MGAT2	6.79646036015641	0.572903249505185	0.185961416132319	3.08076407149718	0.00206470177867959	0.0090788134414654
BMI1	24.433490836376	0.187996133093197	0.211035685093429	0.890826274286112	0.373022377272457	0.499889084822697
THAP11	11.8718557930529	0.269191734502802	0.240617592400649	1.11875333726461	0.263245383733752	0.393490701625169
MMADHC	12.8508954995275	0.361986200272083	0.259162737011284	1.39675249785745	0.162488011330212	0.279322824091792
PDHB	15.1130861032493	-0.0122298662911226	0.133477432669697	-0.0916249739488664	0.926996008567324	0.951336308916534
PXK	9.13233101094851	-0.554638382817088	0.162750725292768	-3.4079011434165	0.000654646067983362	0.00353880493458322
HIST1H1E	114.968163490573	0.467723337665279	0.273188412734149	1.7120906885624	0.086879957074873	0.175181434140384
PCMTD1	28.9348010050078	-0.083094396906244	0.26146365939314	-0.317804765293606	0.750633035786666	0.824105385452287
KCTD6	5.50119258279166	-0.853212907932074	0.299660893725994	-2.84726144050094	0.00440971310610588	0.0167092324388317
MPLKIP	5.84880983857672	0.0960339690439113	0.258507160424827	0.371494425477772	0.71026930720173	0.790982681902346
ACOX2	10.4885234798436	-1.28734742420389	0.329594534029851	-3.9058518612669	9.38940228500605e-05	0.000696448387426393
FAM107A	7.5398097984807	-1.1695345455485	0.341686112063301	-3.42283313327008	0.000619721080833389	0.00338592900003291
IRF2	13.327650885673	0.0190287149124474	0.211726787353593	0.0898739132175497	0.928387411477966	0.952069218069023
